start_time,end_time,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,start_date,end_date,hours_open_id,id
08:00:00-06:00,12:00:00-06:00,,,,2016-09-29,2016-09-30,ho90410382,sch0001
13:00:00-06:00,16:30:00-06:00,,,,2016-09-29,2016-09-30,ho90410382,sch0002
08:00:00-06:00,12:00:00-06:00,,,,2016-10-03,2016-10-07,ho90410382,sch0003
13:00:00-06:00,16:30:00-06:00,,,,2016-10-03,2016-10-07,ho90410382,sch0004
08:00:00-06:00,12:00:00-06:00,,,,2016-10-10,2016-10-14,ho90410382,sch0005
13:00:00-06:00,16:30:00-06:00,,,,2016-10-10,2016-10-14,ho90410382,sch0006
08:00:00-06:00,12:00:00-06:00,,,,2016-10-17,2016-10-21,ho90410382,sch0007
13:00:00-06:00,16:30:00-06:00,,,,2016-10-17,2016-10-21,ho90410382,sch0008
08:00:00-06:00,12:00:00-06:00,,,,2016-10-24,2016-10-28,ho90410382,sch0009
13:00:00-06:00,16:30:00-06:00,,,,2016-10-24,2016-10-28,ho90410382,sch0010
08:00:00-06:00,12:00:00-06:00,,,,2016-10-31,2016-11-04,ho90410382,sch0011
13:00:00-06:00,16:30:00-06:00,,,,2016-10-31,2016-11-04,ho90410382,sch0012
08:00:00-07:00,12:00:00-07:00,,,,2016-11-07,2016-11-07,ho90410382,sch0013
13:00:00-07:00,16:30:00-07:00,,,,2016-11-07,2016-11-07,ho90410382,sch0014
08:00:00-05:00,17:00:00-05:00,,,,2016-09-29,2016-09-30,ho36528527,sch0015
08:00:00-05:00,17:00:00-05:00,,,,2016-10-03,2016-10-07,ho36528527,sch0016
08:00:00-05:00,17:00:00-05:00,,,,2016-10-10,2016-10-14,ho36528527,sch0017
08:00:00-05:00,17:00:00-05:00,,,,2016-10-17,2016-10-21,ho36528527,sch0018
08:00:00-05:00,17:00:00-05:00,,,,2016-10-24,2016-10-28,ho36528527,sch0019
08:00:00-05:00,17:00:00-05:00,,,,2016-10-31,2016-11-04,ho36528527,sch0020
08:00:00-06:00,17:00:00-06:00,,,,2016-11-07,2016-11-07,ho36528527,sch0021
08:30:00-05:00,16:30:00-05:00,,,,2016-09-29,2016-09-30,ho54175014,sch0022
08:30:00-05:00,16:30:00-05:00,,,,2016-10-03,2016-10-07,ho54175014,sch0023
08:30:00-05:00,16:30:00-05:00,,,,2016-10-10,2016-10-14,ho54175014,sch0024
08:30:00-05:00,16:30:00-05:00,,,,2016-10-17,2016-10-21,ho54175014,sch0025
08:30:00-05:00,16:30:00-05:00,,,,2016-10-24,2016-10-28,ho54175014,sch0026
08:30:00-05:00,16:30:00-05:00,,,,2016-10-31,2016-11-04,ho54175014,sch0027
08:30:00-06:00,16:30:00-06:00,,,,2016-11-07,2016-11-07,ho54175014,sch0028
08:00:00-06:00,16:00:00-06:00,,,,2016-09-29,2016-09-30,ho35491642,sch0029
08:00:00-06:00,16:00:00-06:00,,,,2016-10-03,2016-10-07,ho35491642,sch0030
08:00:00-06:00,16:00:00-06:00,,,,2016-10-10,2016-10-14,ho35491642,sch0031
08:00:00-06:00,16:00:00-06:00,,,,2016-10-17,2016-10-21,ho35491642,sch0032
08:00:00-06:00,16:00:00-06:00,,,,2016-10-24,2016-10-28,ho35491642,sch0033
08:00:00-06:00,16:00:00-06:00,,,,2016-10-31,2016-11-04,ho35491642,sch0034
08:00:00-07:00,16:00:00-07:00,,,,2016-11-07,2016-11-07,ho35491642,sch0035
08:30:00-05:00,17:00:00-05:00,,,,2016-09-29,2016-09-30,ho65680433,sch0036
08:30:00-05:00,05:00:00-05:00,,,,2016-10-03,2016-10-07,ho65680433,sch0037
08:30:00-05:00,05:00:00-05:00,,,,2016-10-10,2016-10-14,ho65680433,sch0038
08:30:00-05:00,05:00:00-05:00,,,,2016-10-17,2016-10-21,ho65680433,sch0039
08:30:00-05:00,05:00:00-05:00,,,,2016-10-24,2016-10-28,ho65680433,sch0040
08:30:00-05:00,05:00:00-05:00,,,,2016-10-31,2016-11-04,ho65680433,sch0041
08:30:00-06:00,05:00:00-06:00,,,,2016-11-07,2016-11-07,ho65680433,sch0042
